timestep,reward,value_loss
47977,1.7926018476485197,8.649442225694656
48297,61.70365092754419,8.99600117020309
48902,212.80074260235023,9.658272447763396
49600,192.56156413555405,9.605988559630676
49732,-9.499486660957416,9.900161044615688
51146,479.9620371579995,9.356153944762795
52223,454.72423961161644,8.287735298123753
52761,142.1276575803777,8.53096809739517
53068,-14.188708043098757,9.024840490922866
54014,344.4457148313448,8.455093919002229
54506,173.06226756572883,7.3496277031254
54616,-22.707635426521353,10.015810012275523
54765,-4.3347529649735606,7.909770493539388
55244,99.45816905498668,10.184674762982665
55825,210.24114024639317,7.707887807421758
56842,334.9033930540014,8.639137068710262
58541,716.1644907712715,6.762153002358381
59230,221.70626933574823,5.993573891623446
59423,21.575453448295562,3.958483185175169
59774,97.82467067241771,5.609042288825722
60080,70.24867427349163,6.689529717163323
60590,97.87281367778968,7.17498113080567
61006,83.0416086912168,6.143175225633268
61840,261.00551707744273,6.6906960739863575
62356,156.29579341411764,7.240146157526692
62792,68.17324244976186,6.1426295145935965
63634,231.32356669902833,6.735378780037236
63818,15.044985842704662,6.988668540087731
64079,62.42829883098646,7.701767126719157
64522,33.47590701580171,5.18587015734031
65506,372.19993693827865,6.550090366777608
66297,258.7149409055688,6.1568976056711415
68152,752.3476328611117,6.12848869791892
68907,252.73745677470976,6.746650223581996
70181,546.313263964638,5.11710547282707
70710,175.38346202373694,4.922401254535397
70896,26.316390872001662,3.904385715883265
71342,50.840310931206545,5.626137213723007
72434,277.3098566770481,4.887156841955779
72887,97.59512584209583,5.789759959211413
73052,5.699840044975161,3.771909579002496
74240,377.51717631815933,4.78393981600751
74476,32.13821017742181,4.669063335379302
75538,337.75000407695546,4.245911906611897
76149,247.64507853984856,5.445365914248796
76749,167.34485576153,4.872990798403819
77864,322.8608088254822,5.399074834184262
78421,117.29425075054377,5.113054457510181
78585,8.565819811820852,5.190324134397797
79503,393.3230616331036,5.926147912809532
79765,-10.060846066475186,5.952585375718488
80753,338.6928278684558,5.42785165145209
81188,131.5762374162689,5.461621922939673
82067,196.90791935920902,6.5443207600892475
82993,297.3577326536128,5.993711765622217
83637,240.05636699199755,5.858797587500596
83999,65.11712863445345,5.1296099924086205
84582,161.49976603985013,6.23140969811132
84740,-3.3761656999589036,5.178135237361811
85131,101.73717296123579,5.220360962707368
85818,217.16963603496657,6.913927144272011
86131,58.633804965019806,5.4839699678718095
88186,860.8139719724343,5.5958719601016265
88738,139.43666865825853,4.501510144602777
89654,299.2320612668932,5.540850084519022
89992,49.58445613384298,4.508772289523711
90529,10.697105669975613,4.877525095111609
90745,36.22270381450669,4.238781238457671
91345,171.79649302959672,6.119475513547659
92055,203.8298258543045,5.70159049810658
93388,474.8973643064363,5.249745061734254
93678,39.872965669632435,6.051710131764412
94425,243.28355052470948,5.114844944143551
94645,40.79211947917955,4.536186864227057
94952,89.6250498533256,5.772641497636851
95320,108.92280952930534,4.3160294319462515
95683,63.65256373882359,5.101707230832623
96046,40.921908068657785,6.287357225808887
96893,325.9380851030306,4.497339232577343
97626,230.5425059080119,5.3948000675984655
98527,246.73990428447314,4.9808529166713535
99082,210.2550806760807,5.707567947082691
99704,220.31644084453717,5.6289133519125905
100718,283.1888514280237,6.1482195359539
101460,249.37196757793373,4.819799588295328
102578,366.45393626689014,4.864019317335861
102952,112.91091639995679,5.027026585597087
103632,268.9992060422894,4.696855364038663
106679,1212.4176523924127,4.249692306152359
107602,324.26742045878797,3.939563486616118
108994,459.5626261472579,3.9516098553999917
109135,3.8350514173506696,3.3560159109162946
109609,126.9500704526915,5.444591446705005
110452,251.64127604961158,4.207789151305123
110655,40.45199077129382,5.517403143747099
111472,253.55344798564494,5.879573260993677
114316,1023.5773325681355,5.1252342260189865
115492,451.2858027219658,4.81367514378765
116562,336.86291453837526,5.156930146874669
116785,-8.796134305000379,5.438271382998993
117230,67.99853084087498,5.7189546793364405
118259,404.7152033567347,5.572094479153988
119576,527.2912791013582,5.464730846990485
120074,161.3508173704165,4.373007891707152
121378,465.3419962644464,4.91721405191747
122438,462.19488475321793,4.264986877312076
122595,-1.3699853181839998,4.280375233881033
122852,42.95773150920887,5.213686040287352
123750,319.94090526103474,5.905462998722603
124506,228.02697551250537,5.620430781846008
125169,170.23203914165742,6.509876108502191
125587,-9.79113323688513,5.538106004159416
125853,12.587592959403807,6.442674103312027
127077,410.5737848997033,6.773610260191501
127462,95.41574809551335,5.3226299521210905
128184,210.77266850471716,6.797281793527656
129114,341.41417644023556,6.794796806381595
130251,454.8232920408146,6.593224703584099
130361,-19.62405350208287,5.542775906757875
130852,88.1461123228085,8.074050263147004
131304,95.74850490093357,7.57068089099057
131708,85.68388850689021,8.618824444563671
131926,15.296976733207615,7.71027917490093
132105,-25.753637242317357,7.6398300814894995
134505,938.9884562253582,7.9609285230065385
135181,170.96977412700903,7.964743828720595
135725,147.95332438945934,8.027245253488859
135839,-37.71230165958403,6.636251360700841
137847,641.6356676101448,6.5556597778076435
138674,271.8019156694404,6.091335022103541
139151,107.84780910015263,5.395815848117104
141866,1030.913062548609,4.8677435910668825
143025,438.237496447553,3.727543899411781
143186,5.088854670524491,4.469275885672303
143454,45.19546763896983,4.54432883702997
144220,276.18488109111604,4.514214725274953
145609,506.69390971659163,4.63863965820674
145925,20.390174746513978,4.529788298508789
148218,864.1868998288755,3.8859101077951927
150358,838.061500048605,4.111517111441799
150526,19.704611468315065,3.9759541361459663
151246,243.17318675518158,4.62945716165834
151800,36.410407137872625,4.7987690876214515
152985,436.4081415891527,4.515939231160321
154471,450.4718455076109,4.6652927374464745
155271,225.8594126462931,4.859013113752008
155505,-40.45104877948778,4.688331240262741
155940,148.9890131711974,4.81310148314498
158625,937.5982889890245,4.533141590307989
158817,-8.062075114250348,4.004050333052874
160200,451.7812537431601,4.778420593026576
160804,194.17977364063486,4.368629673804274
161545,237.18429481983276,4.117981177109939
161703,-2.3659802198410986,4.421273705891416
163725,677.6759467363087,4.760464257445522
165079,578.5671332597593,4.431074329766072
165877,278.0808982133838,4.52980507441556
166977,373.2079703569317,4.908198449178175
168539,591.8486304521375,4.21362753443315
169763,246.66833717821936,4.6685250630736155
170786,366.46117775439535,4.7759915534060955
170862,-36.71335160732268,4.646270413932047
170988,-23.256694674491957,4.2423981624463245
171104,-24.770403742790272,5.625449310345896
171297,-14.239336085319685,5.808579312627797
171392,-36.22157695293425,7.2500561334584885
171557,-38.46769406795507,5.598537934910167
171875,-39.10944564342529,5.192941281358776
171967,-37.8446731328964,4.457314287190852
172166,-29.25075213909165,4.565807098419822
172269,-33.3566685438156,6.028290173382435
172410,-25.85345351696021,5.928488213542505
172482,-36.674741721153254,7.674444945736064
173926,645.8208716630759,5.914955681628467
174656,241.0301520586009,5.308459912730407
174726,-37.28918197154998,5.687332838773727
174830,-27.664804148674026,4.60473221167922
175089,-33.495018649101496,5.828199082589978
175195,-43.04225909709928,5.851061118098925
175311,-39.047747492790194,6.282503763021066
176335,313.49267799853885,6.052568463856005
176411,-36.09180867671965,3.75542264902278
176630,-36.362637209892455,6.612929620018833
176755,-33.407656455039984,4.8843546679019925
178051,405.32698738573646,5.942903355798787
180202,745.3303748368899,5.68538857331419
181033,229.14784920215726,5.0116150602608664
181106,-36.497632575035084,4.458485168136963
181659,140.75121681690348,4.441539235264871
181784,-10.514005923271249,4.351609844446182
182812,345.8510855913084,4.473794535237295
183019,10.250518345832631,4.42104251805135
183422,89.94322578907139,4.52693858432119
183578,-20.361189723014917,5.586852788161009
185187,522.8670142411987,4.894775362360026
186364,377.867436909669,4.274680965541274
186455,-37.680722117424,4.017911261254614
186905,12.183724141121687,4.361229107744164
187026,-26.792105555534402,4.985120405342953
187124,-30.94442756175995,4.209578435335841
188222,363.37180702685515,4.89992162213408
188312,-38.99010493755339,4.383641305565834
188384,-36.02113626003264,5.0956236562795105
188653,-9.344175982475555,5.1604031630165075
189603,67.05276558399257,5.290706342678321
190079,47.09805786609809,5.578448654222889
190294,-53.283909106254534,5.871941590309143
191597,451.32792274950975,5.341636220332027
192258,127.78156960010793,4.78664402886887
192680,76.26195290088776,4.9409404875825365
192810,-27.936332011222902,4.13934065584953
193093,-2.742624354362782,5.269326452336968
193353,-29.725027346611284,4.956476381764962
194146,205.6471289873121,4.847977464241158
196949,953.2897071122666,4.943839084552391
197386,76.2554831743254,4.137606062966844
197610,-26.632115054130765,4.541505641237434
199113,543.255680012689,4.349315303924952
199364,-23.71757686138178,4.442161663238746
199736,35.55779793262481,4.140076937854931
199996,-35.2583554029467,4.072821300247541
